city_name,city_code,state_name,state_code,year,region,citypop,citysize,violent,murder,rape,assault,robbery,property,burglary,larceny,auto,sworn,mayor_t,mayor_t1,mayor_t2,mayor_t3,governor_t,governor_t1,governor_t2,governor_t3,c_unemp,c_a15_24,c_black,c_femhea,x_welfare,x_education,x_unemp,x_a15_24,x_black,x_femhea,x_education_sq,x_education_cu,x_education_qu,may_unem
albuquerque,1,nm,31,70,8,245000,1,587.755127,7.755102158,38.77550888,364.4898071,176.7346954,7497.550781,2136.734619,4613.061035,747.755127,151.020401,0,1,0,0,1,0,0,0,0.028969999,0.00174883,NA,NA,157.216507,829.8969727,0.077969998,0.191024274,2.200000048,12.30000019,688729,571574080,4.74348E+11,0
albuquerque,1,nm,31,71,8,254666.6719,2,702.4868774,12.17277431,40.4450264,387.9580994,261.9109802,8607.722656,2447.120361,5379.973633,780.6282349,148.0366516,0,0,1,0,0,1,0,0,0.003509998,0.001640379,0.029999971,-0.11000061,172.8395081,834.5678711,0.081479996,0.192664653,2.230000019,12.18999958,696503.5625,581279488,4.85117E+11,0
albuquerque,1,nm,31,72,8,251200,2,873.0095215,9.156050682,61.30573273,461.3853455,341.1624146,8471.735352,2795.780273,4997.213379,678.7420654,154.8566895,0,0,0,1,0,0,1,0,-0.006819993,0.001541704,0.029999971,-0.109999657,179.425827,846.8899536,0.074660003,0.194206357,2.25999999,12.07999992,717222.5625,607408640,5.14408E+11,0
albuquerque,1,nm,31,73,8,262404,2,862.4106445,10.67056942,64.40450287,440.9231567,346.4124146,7780.75,2645.538818,4516.699219,618.5119019,170.3480072,1,0,0,0,0,0,0,1,-0.000820003,0.001451671,0.029999971,-0.109999657,173.4234314,828.8288574,0.07384,0.195658028,2.289999962,11.97000027,686957.25,569369984,4.7191E+11,-2.60585475
albuquerque,1,nm,31,74,8,278100,2,681.0499878,11.14706898,65.80366516,315.354187,288.7450562,7479.32373,2354.189209,4595.828613,529.3060303,174.7572784,0,1,0,0,1,0,0,0,0.008879997,0.001369298,0.029999971,-0.11000061,160.2434082,778.9046631,0.082719997,0.197027326,2.319999933,11.85999966,606692.5,472555584,3.68076E+11,0
albuquerque,1,nm,31,75,8,286238,2,832.5239868,10.48078918,63.23409271,472.6835632,286.1255188,8010.815918,2722.210205,4793.213867,495.3919373,177.8240509,0,0,1,0,0,1,0,0,0.017460003,0.001293749,0.029999971,-0.109999657,144.9814148,842.0074463,0.10018,0.198321074,2.349999905,11.75,708976.5625,596963520,5.02648E+11,0
albuquerque,1,nm,31,76,8,292265,2,828.015686,9.580347061,63.64087296,456.7772522,298.0172119,8898.088867,2665.389404,5722.546387,510.1534424,169.7089996,0,0,0,1,0,0,1,0,-0.007909998,0.001224279,0.03000021,-0.109999657,145.8699493,871.7047119,0.092270002,0.199545354,2.380000114,11.64000034,759869.125,662381504,5.77401E+11,0
albuquerque,1,nm,31,77,8,292341,2,817.5384521,10.60405445,70.807724,478.2086792,257.9179688,7376.65918,2246.691406,4731.802734,398.1651611,167.9545441,1,0,0,0,0,0,0,1,-0.014740005,0.001160279,0.029999971,-0.11000061,151.8151855,891.0891113,0.077529997,0.200705633,2.410000086,11.52999973,794039.8125,707560192,6.30499E+11,-2.557090282
albuquerque,1,nm,31,78,8,291834,2,834.0357666,12.67844009,64.07752228,519.4733887,237.806427,7001.240234,2121.411377,4423.747559,456.0812073,159.3371582,0,1,0,0,1,0,0,0,-0.020779997,0.001101151,0.029999971,-0.109999657,144.1717834,904.907959,0.05675,0.201806784,2.440000057,11.42000008,818858.4375,740991488,6.70529E+11,0
albuquerque,1,nm,31,79,8,302120,2,886.7337036,15.55673218,71.16377258,530.2528687,269.7603455,8162.981445,2415.596436,5167.813965,579.5710449,156.2293091,0,0,1,0,0,1,0,0,0.009669997,0.001046419,0.029999971,-0.109999657,161.1570282,911.8457031,0.066419996,0.202853203,2.470000029,11.31000042,831462.5625,758165568,6.9133E+11,0
albuquerque,1,nm,31,80,8,328837,2,914.7388916,15.20510197,68.42295837,529.1375122,301.9733276,8003.357422,2457.448486,5111.347168,434.5617981,151.7469177,0,0,0,1,0,0,1,0,0.008250006,0.000995696,0.029999971,-0.11000061,155.3398132,862.8640747,0.074670002,0.203848898,2.5,11.19999981,744534.4375,642432000,5.54331E+11,0
albuquerque,1,nm,31,81,8,336840,2,886.1773682,13.35945892,63.23477173,480.9404907,328.6426697,8202.411133,2693.860596,5042.156738,466.3935547,165.3604126,1,0,0,0,0,0,0,1,-0.002000004,-0.006682754,0.049999952,0.090000153,166.1166229,874.5874634,0.072669998,0.197166145,2.549999952,11.28999996,764903.25,668974784,5.85077E+11,-2.621826649
albuquerque,1,nm,31,82,8,344962,2,770.8095093,7.537062168,57.68751526,437.1495972,268.4353638,7697.949219,2313.29834,4990.114746,394.5362244,163.4962616,0,1,0,0,1,0,0,0,0.019579999,-0.006492972,0.049999952,0.090000153,167.2867279,879.5800171,0.092249997,0.190673172,2.599999905,11.38000011,773661,680496768,5.98551E+11,0
albuquerque,1,nm,31,83,8,355163,2,831.7307739,6.757460594,58.00153732,511.032959,255.9388275,7403.924316,2177.310059,4811.030273,415.5838318,166.6840363,0,0,1,0,0,1,0,0,0.009580001,-0.006311163,0.050000191,0.090000153,159.6972656,908.7705688,0.101829998,0.184362009,2.650000095,11.47000027,825863.9375,750520832,6.82051E+11,0
albuquerque,1,nm,31,84,8,356366,2,1014.406494,7.85709095,58.92818069,606.6796265,340.9416199,7799.004395,2437.381836,4906.472656,455.1500549,173.9784393,0,0,0,1,0,0,1,0,-0.026999995,-0.006136909,0.049999952,0.090000153,162.6604614,902.3943481,0.074830003,0.1782251,2.700000048,11.56000042,814315.5625,734833728,6.6311E+11,0
albuquerque,1,nm,31,85,8,357051,2,1149.695679,11.76302528,66.65714264,722.0256958,349.2498169,8136.932617,2572.741699,5023.091797,541.0991821,180.366394,1,0,0,0,0,0,0,1,0.013749994,-0.005969733,0.049999952,0.089999199,166.6452942,926.1633301,0.088579997,0.172255367,2.75,11.64999962,857778.5,794443008,7.35784E+11,-2.423849106
albuquerque,1,nm,31,86,8,364196,2,1178.486328,13.4542942,67.82062531,754.5387573,342.6726379,8573.405273,2676.031494,5351.51416,545.8599243,187.536377,0,1,0,0,1,0,0,0,0.002840005,-0.005809307,0.049999952,0.090000153,180.3814392,976.036499,0.091420002,0.16644606,2.799999952,11.73999977,952647.25,929818496,9.07537E+11,0
albuquerque,1,nm,31,87,8,371756,2,1034.28064,12.91169453,56.75765991,699.114502,265.4967346,8920.635742,2680.521729,5625.463867,614.6504517,190.9854889,0,0,1,0,0,1,0,0,-0.0035,-0.005655289,0.049999952,0.090000153,193.5913696,887.9312134,0.087920003,0.160790771,2.849999905,11.82999992,788421.8125,700064384,6.21609E+11,0
albuquerque,1,nm,31,88,8,378176,2,1130.426025,12.95693016,50.24115753,821.8395386,245.3883972,9174.828125,2919.804443,5539.748535,715.2754517,192.767395,0,0,0,1,0,0,1,0,-0.009670004,-0.005507305,0.050000191,0.090000153,207.1285858,881.1362305,0.078249998,0.155283466,2.900000095,11.92000008,776401.0625,684115072,6.02799E+11,0
albuquerque,1,nm,31,89,8,384801,2,1220.371094,10.65485764,46.25767517,895.2679443,268.1905823,8744.260742,2513.50708,5631.482422,599.270813,197.5046844,1,0,0,0,0,0,0,1,-0.012170002,-0.005365029,0.049999952,0.090000153,209.6774139,916.9354858,0.066079997,0.149918437,2.950000048,12.01000023,840770.6875,770932480,7.06895E+11,-2.716889143
albuquerque,1,nm,31,90,8,384736,2,1331.042603,8.837228775,57.7019043,996.7874146,267.7160339,8733.260742,2468.445801,5751.996094,512.8191528,206.1153564,0,1,0,0,1,0,0,0,-0.00333,-0.005228236,0.049999952,0.090000153,231.8286133,943.3817749,0.062749997,0.144690201,3,12.10000038,889969.1875,839580672,7.92045E+11,0
albuquerque,1,nm,31,91,8,393148,2,1422.11084,12.97221375,66.38721466,1010.30658,332.4447937,8862.311523,2632.087646,5601.961426,628.262146,204.2487793,0,0,1,0,0,1,0,0,0.006250001,-0.00509657,0.049999952,0.089999199,270.8486938,973.4317627,0.068999998,0.139593631,3.049999952,12.18999958,947569.375,922394176,8.97888E+11,0
albuquerque,1,nm,31,92,8,401529,2,1536.128174,10.46001625,73.22011566,1088.837891,363.6101074,7931.183105,2167.962891,5039.73584,723.4844971,196.0007935,0,0,0,1,0,0,1,0,-0.000999995,-0.004969865,0.049999952,0.090000153,309.8687744,1003.48175,0.068000004,0.134623766,3.099999905,12.27999973,1006975.625,1010481664,1.014E+12,0
atlanta,2,ga,10,70,5,495000,2,782.6262817,48.88888931,40.80808258,263.4343567,429.4949646,7316.767578,2329.09082,4033.333252,954.3434448,191.9191895,0,1,0,0,1,0,0,0,0.011780001,0.000490159,NA,NA,141.7525787,585.0515137,0.04078,0.179440349,51.5,21.29999924,342285.2813,200254512,1.17159E+11,0
atlanta,2,ga,10,71,5,480333.3438,2,965.9957886,47.88341141,55.79458618,402.8452454,459.4725647,7507.494629,2857.598877,3810.062256,839.8334351,242.7480927,0,0,1,0,0,1,0,0,-0.001970001,0.000464618,1.509998322,0.060001373,180.2469177,604.9382935,0.03881,0.179904968,53.00999832,21.36000061,365950.3438,221377376,1.3392E+11,0
atlanta,2,ga,10,72,5,497600,2,1151.125366,51.24597931,51.44694519,430.6672058,617.7652588,7361.535645,2949.356934,3578.175293,834.0032349,249.7990417,0,0,0,1,0,0,1,0,0.001710001,0.000441045,1.510002136,0.059999466,203.3492737,614.8325195,0.040520001,0.180346012,54.52000046,21.42000008,378019.0313,232418384,1.42898E+11,0
atlanta,2,ga,10,73,5,499000,2,1507.214478,52.70541,93.78757477,531.0621338,829.6593018,7522.444824,3186.573242,3354.509033,981.3627319,292.1843567,1,0,0,0,0,0,0,1,-0.001000002,0.000419199,1.509998322,0.059999466,234.2342529,599.0991211,0.039519999,0.180765212,56.02999878,21.47999954,358919.75,215028512,1.28823E+11,-3.230948448
atlanta,2,ga,10,74,5,490767,2,1714.459229,50.5331459,89.65557861,686.4765015,887.7940063,8198.595703,3423.620605,3936.695068,838.2796631,323.1676025,0,1,0,0,1,0,0,0,0.015009999,0.000398904,1.510002136,0.060001373,180.5273895,590.2637329,0.054529998,0.181164116,57.54000092,21.54000092,348411.2813,205654544,1.2139E+11,0
atlanta,2,ga,10,75,5,490584,2,1637.436157,37.7101593,90.30053711,717.1044922,792.3209839,8327.014648,2955.864746,4609.200684,761.9490356,288.4317322,0,0,1,0,0,1,0,0,0.031370003,0.000380099,1.509998322,0.059999466,189.5910797,617.1004028,0.085900001,0.181544214,59.04999924,21.60000038,380812.9063,234999792,1.45018E+11,0
atlanta,2,ga,10,76,5,457300,2,1646.40271,33.67592239,104.3078918,769.2980347,739.1209106,9179.532227,2723.594971,5701.946289,753.9908447,273.5622253,0,0,0,1,0,0,1,0,-0.004760005,0.000362575,1.510002136,0.059999466,173.9894562,623.9015503,0.081139997,0.18190679,60.56000137,21.65999985,389253.1563,242855648,1.51518E+11,0
atlanta,2,ga,10,77,5,440300,2,1724.960327,31.34226608,115.8301163,816.0345459,761.7533569,8630.933594,2792.414307,5121.280762,717.2382202,278.2193909,1,0,0,0,0,0,0,1,-0.012079999,0.000346214,1.509998322,0.059999466,168.3168335,608.9108887,0.069059998,0.182253003,62.06999969,21.71999931,370772.4688,225767392,1.37472E+11,-2.67277956
atlanta,2,ga,10,78,5,456000,2,1939.692993,31.57894707,129.8245544,875,903.2894897,9873.904297,3330.043945,5674.123047,869.7368164,245.1754456,0,1,0,0,1,0,0,0,-0.012389999,0.000330955,1.510002136,0.060001373,171.7791595,595.092041,0.056669999,0.182583958,63.58000183,21.78000069,354134.5313,210742640,1.25411E+11,0
atlanta,2,ga,10,79,5,423103,2,2532.480225,54.59663391,155.0449829,1096.42334,1226.415283,11346.88281,3807.819824,6481.636719,1057.425781,263.765564,0,0,1,0,0,1,0,0,-0.00575,0.000316694,1.509994507,0.059999466,163.91185,640.4958496,0.050919998,0.182900652,65.08999634,21.84000015,410234.9375,262753776,1.68293E+11,0
atlanta,2,ga,10,80,5,422474,2,2621.463135,47.57689285,158.8263397,1294.754272,1120.305664,11437.15332,3979.416504,6509.749512,947.9873047,289.48526,0,0,0,1,0,0,1,0,0.013080005,0.000303328,1.510002136,0.059999466,156.5533905,577.6699219,0.064000003,0.18320398,66.59999847,21.89999962,333702.5313,192769920,1.11357E+11,0
atlanta,2,ga,10,81,5,435626,2,2428.459229,41.77895737,147.8332367,1204.244019,1034.603027,11475.44043,4007.566162,6649.281738,818.5921021,297.0437927,1,0,0,0,0,0,0,1,0,-0.004096106,0.050003052,0.149999619,180.418045,584.1584473,0.064000003,0.179107875,66.65000153,22.04999924,341241.0938,199338864,1.16445E+11,-2.748872042
atlanta,2,ga,10,82,5,441103,2,2377.222412,34.45907211,138.9698029,1297.202637,906.5910034,10536.76758,3430.94458,6306.463379,799.3598022,303.7839355,0,1,0,0,1,0,0,0,0.014169998,-0.003846064,0.049995422,0.150001526,170.2377167,566.9703979,0.078170002,0.17526181,66.69999695,22.20000076,321455.4375,182255712,1.03334E+11,0
atlanta,2,ga,10,83,5,448635,2,2078.75,31.42866707,137.9740753,1117.612305,791.7349243,8712.427734,2786.452148,5252.822266,673.1530151,293.1113281,0,0,1,0,0,1,0,0,-0.003250003,-0.003618196,0.050003052,0.149999619,179.0635223,581.6501465,0.074919999,0.171643615,66.75,22.35000038,338316.9063,196782064,1.14458E+11,0
atlanta,2,ga,10,84,5,442951,2,2376.109375,30.47741127,142.6794434,1293.371094,909.5814209,8602.983398,2441.127686,5443.040039,718.8154297,288.0679932,0,0,0,1,0,0,1,0,-0.014669999,-0.003410012,0.050003052,0.149999619,170.5924225,589.0049438,0.060249999,0.168233603,66.80000305,22.5,346926.8125,204341616,1.20358E+11,0
atlanta,2,ga,10,85,5,436214,2,2661.537598,33.24056625,156.5745239,1373.179199,1098.543335,10521.21191,2794.958496,6733.39209,992.8613281,292.9754639,1,0,0,0,0,0,0,1,0.005170003,-0.003219306,0.049995422,0.149999619,160.6488037,631.7089844,0.065420002,0.165014297,66.84999847,22.64999962,399056.25,252087408,1.59246E+11,-2.72692728
atlanta,2,ga,10,86,5,445617,2,2953.657471,41.73987961,152.8218231,1541.009399,1218.086426,11199.30371,3019.18457,6817.513672,1362.605103,297.5649414,0,1,0,0,1,0,0,0,-0.006170001,-0.003044158,0.050003052,0.149999619,174.6465759,695.1472168,0.059250001,0.161970139,66.90000153,22.79999924,483229.6563,335915744,2.33511E+11,0
atlanta,2,ga,10,87,5,429953,2,2998.699951,48.14479828,147.9231415,1616.455811,1186.176147,12559.04688,3471.774902,7340.104492,1747.167725,313.0574646,0,0,1,0,0,1,0,0,-0.004500002,-0.002882928,0.049995422,0.150001526,184.1693878,738.6563721,0.054749999,0.159087211,66.94999695,22.95000076,545613.25,403020704,2.97694E+11,0
atlanta,2,ga,10,88,5,444995,2,3575.545898,48.76459122,162.024292,2022.71936,1342.037598,13972.29102,3495.769531,8383.464844,2093.057129,313.4866638,0,0,0,1,0,0,1,0,0.003249999,-0.002734184,0.050003052,0.149999619,220.8283234,770.2321167,0.057999998,0.156353027,67,23.10000038,593257.5,456945984,3.51954E+11,0
atlanta,2,ga,10,89,5,426482,2,3951.397949,57.68121338,162.0232544,2138.191162,1593.502197,16739.04102,4033.4646,10002.7666,2702.810547,355.9353027,1,0,0,0,0,0,0,1,-0.002669998,-0.002596617,0.050003052,0.149999619,236.2903137,784.6774292,0.055330001,0.15375641,67.05000305,23.25,615718.6875,483140544,3.79109E+11,-2.894439936
atlanta,2,ga,10,90,5,394017,2,4085.356689,58.62691116,176.3883209,2299.900879,1550.440674,15150.61523,3938.662598,8380.348633,2831.60376,398.2061768,0,1,0,0,1,0,0,0,-0.000830002,-0.002469242,0.049995422,0.149999619,254.7819366,826.3197632,0.054499999,0.151287168,67.09999847,23.39999962,682804.375,564214720,4.66222E+11,0
atlanta,2,ga,10,91,5,403085,2,4041.083008,50.85776138,158.2792664,2224.592773,1607.353271,14912.24023,3438.72876,8741.829102,2731.681885,380.316803,0,0,1,0,0,1,0,0,-0.004499998,-0.002350956,0.050003052,0.149999619,301.8450317,801.4760132,0.050000001,0.148936212,67.15000153,23.54999924,642363.8125,514839168,4.12631E+11,0
atlanta,2,ga,10,92,5,410876,2,3859.071777,48.18972015,152.6007843,2240.822021,1417.459229,13488.01074,3179.791504,8251.394531,2056.824951,370.9148254,0,0,0,1,0,0,1,0,0.018999998,-0.002241015,0.049995422,0.150001526,348.9081421,776.6322632,0.068999998,0.146695197,67.19999695,23.70000076,603157.6875,468431712,3.63799E+11,0
austin,3,tx,43,70,7,254000,2,489.7637634,8.661417007,29.92125893,366.5354309,84.64566803,5520.472656,1383.858276,3710.236328,426.3779602,128.3464508,1,0,0,1,1,0,0,0,0.01733,-0.001240611,NA,NA,123.7113342,561.8556519,0.044330001,0.252608448,11.69999981,11.80000019,315681.7813,177367584,99654983680,-3.116093636
austin,3,tx,43,71,7,266333.3438,2,594.7434082,10.13767147,24.78097534,420.150177,139.6745911,5891.489258,1627.284058,3868.835938,395.3692017,117.8973694,0,1,0,0,0,1,0,0,0.005339999,-0.001126081,0.050000191,-0.170000076,145.6790161,609.8765259,0.04967,0.251482368,11.75,11.63000011,371949.375,226843200,1.38346E+11,0
austin,3,tx,43,72,7,273933,2,493.1862793,13.87200546,22.63327217,352.6409607,104.0400391,5242.522949,1477.00354,3407.402588,358.1167603,165.3688965,0,0,1,0,1,0,1,0,-0.004499998,-0.00102675,0.050000191,-0.170000076,153.1100616,633.9713135,0.045170002,0.250455618,11.80000019,11.46000004,401919.625,254805520,1.61539E+11,0
austin,3,tx,43,73,7,287000,2,488.8501587,9.059233665,31.35888481,340.7665405,107.6655045,5279.791016,1554.703857,3353.658447,371.4285583,155.4006958,1,0,0,1,0,1,0,1,-0.006340001,-0.000939965,0.050000191,-0.170000076,150.9008942,646.3963623,0.038830001,0.249515653,11.85000038,11.28999996,417828.25,270082656,1.7458E+11,-3.248562098
austin,3,tx,43,74,7,287061,2,379.3618774,12.19253063,54.34384918,164.4249878,148.4005127,6295.177734,1930.600098,3977.900146,386.6773987,160.9414063,0,1,0,0,1,0,1,0,0.00409,-0.000863761,0.049999237,-0.170000076,135.9026337,636.9168091,0.042920001,0.248651892,11.89999962,11.11999989,405663.0313,258373600,1.64562E+11,0
austin,3,tx,43,75,7,300400,2,404.4607239,10.98535252,63.24900055,154.1278229,176.0985413,6976.032227,2085.219727,4475.699219,415.1131897,148.4687042,0,0,1,0,0,1,0,1,0.01283,-0.000796482,0.050000191,-0.170000076,135.6877289,674.7211914,0.055750001,0.24785541,11.94999981,10.94999981,455248.6875,307165920,2.07251E+11,0
austin,3,tx,43,76,7,284908,2,421.8905945,8.423771858,63.5292778,168.1244507,181.8130798,8036.27832,2241.425293,5356.114746,438.7381287,155.8397827,1,0,0,1,0,0,1,0,0.001669999,-0.000736758,0.050000191,-0.170000076,152.899826,750.4393311,0.05742,0.247118652,12,10.77999973,563159.1875,422616800,3.17148E+11,-2.857362509
austin,3,tx,43,77,7,321900,2,391.4259033,10.25163078,58.09257507,164.0260925,159.055603,6920.161621,2250.077637,4285.803223,384.2808228,137.3097229,0,1,0,0,0,0,0,1,-0.003839999,-0.000683486,0.050000191,-0.170000076,155.115509,719.4719238,0.053580001,0.246435165,12.05000019,10.60999966,517639.8438,372427328,2.67951E+11,0
austin,3,tx,43,78,7,331557,2,426.171051,10.55625439,58.5118103,165.5823822,191.5206146,7029.259277,2076.867676,4547.936035,404.4553528,138.7393494,0,0,1,0,1,0,0,0,-0.005410001,-0.000635803,0.050000191,-0.170000076,141.1042938,763.8036499,0.04817,0.245799363,12.10000038,10.43999958,583396,445600000,3.40351E+11,0
austin,3,tx,43,79,7,337727,2,442.6652222,12.73217678,63.95698166,195.1280212,170.848053,7622.132813,2299.490479,4853.032227,469.6100769,153.6744232,1,0,0,1,0,1,0,0,-0.006000001,-0.000592977,0.049999237,-0.169999123,144.6280975,713.4985962,0.042169999,0.245206386,12.14999962,10.27000046,509080.25,363228032,2.59163E+11,-3.166046143
austin,3,tx,43,80,7,343425,2,501.7107239,12.52092934,69.01070404,222.7560577,197.4230194,8253.039063,2101.186523,5694.984375,456.8683167,157.8219452,0,1,0,0,0,0,1,0,0.010080002,-0.000554278,0.050000191,-0.170000076,127.4271774,702.6698608,0.052250002,0.244652107,12.19999981,10.10000038,493744.9375,346939680,2.43784E+11,0
austin,3,tx,43,81,7,357607,2,432.0385132,10.90582657,73.54441833,160.5113983,187.0768738,8199.503906,2202.138184,5547.430664,449.9352722,161.6299438,0,0,1,0,0,0,0,1,0.000669997,-0.007470414,0.020000458,0.089999199,134.2134094,675.4675293,0.052919999,0.237181693,12.22000027,10.18999958,456256.375,308186368,2.0817E+11,0
austin,3,tx,43,82,7,370331,2,413.6839905,15.39163589,63.45674515,163.3673706,171.4682312,8176.199219,2369.231934,5431.357422,375.6099243,162.5572815,1,0,0,1,1,0,0,0,0.015579998,-0.006844968,0.019999504,0.090000153,113.1566315,674.0198975,0.068499997,0.230336726,12.23999977,10.27999973,454302.8125,306209152,2.06391E+11,-2.680921555
austin,3,tx,43,83,7,381091,2,402.5285339,15.21946239,62.97708511,149.8329773,174.4990082,7420.275391,2090.314453,4956.559082,373.4016418,154.8186646,0,1,0,0,0,1,0,0,0.011420004,-0.006294861,0.020000458,0.090000153,125.5654907,751.3615112,0.079920001,0.224041864,12.26000023,10.36999989,564544.125,424176736,3.1871E+11,0
austin,3,tx,43,84,7,385237,2,427.7886047,15.31524754,68.52924347,144.586319,199.3578033,7832.321289,2177.620605,5216.788574,437.9122314,162.237793,0,0,1,0,0,0,1,0,-0.02059,-0.005808547,0.019999504,0.090000153,126.4808731,762.4768066,0.059330001,0.218233317,12.27999973,10.46000004,581370.875,443281824,3.37992E+11,0
austin,3,tx,43,85,7,406469,2,581.3481445,12.79310322,120.3043747,183.5318298,264.7188416,9024.304688,2524.423828,5980.283691,519.5968018,167.540451,1,0,0,1,0,0,0,1,0.010749996,-0.005376488,0.020000458,0.090000153,126.3141556,800.5003662,0.070079997,0.212856829,12.30000019,10.55000019,640800.8125,512961312,4.10626E+11,-2.658117771
austin,3,tx,43,86,7,414220,2,643.8607788,11.58804512,93.67002869,267.2492981,271.3533936,10426.58496,3006.614746,6872.917969,547.0523071,180.3389435,0,1,0,0,1,0,0,0,0.018750004,-0.004990906,0.019999504,0.090000153,128.2733002,845.2909546,0.088830002,0.207865924,12.31999969,10.64000034,714516.8125,603974592,5.10534E+11,0
austin,3,tx,43,87,7,469542,2,492.6076965,8.305966377,60.48447037,214.0383606,209.7788849,8950.210938,2431.518311,6066.762695,451.9297485,162.0728302,0,0,1,0,0,1,0,0,-0.004409999,-0.004645348,0.020000458,0.089999199,139.8230286,826.5560303,0.084420003,0.203220576,12.34000015,10.72999954,683194.875,564698816,4.66755E+11,0
austin,3,tx,43,88,7,467423,2,536.55896,9.199376106,52.84292984,256.7267761,217.7898865,10304.37109,2565.128418,7285.905762,453.3367004,168.3699799,1,0,0,1,0,0,1,0,-0.01134,-0.004334509,0.019999504,0.090000153,151.8984528,832.4537354,0.073080003,0.198886067,12.35999966,10.81999969,692979.25,576873152,4.8022E+11,-2.616200447
austin,3,tx,43,89,7,468907,2,555.5472412,6.61111927,50.11654663,281.5057068,217.3138885,10113.51953,2380.00293,7156.216309,577.2999878,161.2259979,0,1,0,0,0,0,0,1,-0.005830005,-0.004053846,0.020000458,0.090000153,159.6774139,847.5806274,0.067249998,0.194832221,12.38000011,10.90999985,718392.9375,608895936,5.16088E+11,0
austin,3,tx,43,90,7,465622,2,714.3132935,9.879258156,60.13461685,330.5256042,313.7738342,10999.69434,2442.109619,7721.928711,835.6563721,164.9406586,0,0,1,0,1,0,0,0,-0.005579997,-0.003799573,0.019999504,0.090000153,193.5730743,873.7567749,0.061670002,0.191032648,12.39999962,11,763450.875,667070400,5.82857E+11,0
austin,3,tx,43,91,7,475558,2,624.1089478,10.30368519,58.03708649,228.7838745,326.984314,10671.04297,2437.347168,7237.182617,996.5135498,170.536499,1,0,0,1,0,1,0,0,0.004329998,-0.003568515,0.020000458,0.090000153,234.6863403,847.2324829,0.066,0.187464133,12.42000008,11.09000015,717802.875,608145920,5.15241E+11,-2.718100548
austin,3,tx,43,92,7,483975,2,588.8734131,7.645022869,60.74694061,220.8791809,299.6022644,10354.66699,2109.199951,7301.203613,944.2636719,170.4633484,0,1,0,0,0,0,1,0,0.009000003,-0.003357902,0.019999504,0.090000153,275.7996216,820.7081909,0.075000003,0.184106231,12.43999958,11.18000031,673561.9375,552797824,4.53686E+11,0
baltimore,4,md,20,70,5,906000,3,2087.196533,25.49668884,61.25827789,790.1765747,1210.264893,6919.646484,2101.655518,3677.483398,1140.50769,NA,0,0,0,1,1,0,0,0,0.003070002,0.001656845,NA,NA,139.1752472,737.1134033,0.033070002,0.172650307,46.40000153,21.60000038,543336.1875,400500384,2.95214E+11,0
baltimore,4,md,20,71,5,896666.6875,3,1884.312256,36.02230453,59.88847351,731.1524048,1057.249023,6675.166992,2061.078125,3617.286133,996.8029785,381.8587341,1,0,0,0,0,1,0,0,0.008279998,0.001640379,0.840000153,0.029998779,177.777771,800,0.04135,0.174290687,47.24000168,21.62999916,640000,5.12E+08,4.10E+11,-3.185682774
baltimore,4,md,20,72,5,895683,3,1869.411377,36.84339142,51.91568756,710.6308594,1070.021484,5932.902344,1896.429932,3104.223145,932.2494507,393.4427795,0,1,0,0,0,0,1,0,0.00409,0.001624107,0.840000153,0.030000687,203.3492737,815.7894287,0.04544,0.175914794,48.08000183,21.65999985,665512.375,542917952,4.42907E+11,0
baltimore,4,md,20,73,5,892600,3,1770.781982,31.36903381,55.90409851,718.6870117,964.8218384,5561.617676,1748.375488,2889.872314,923.3699341,400.0672302,0,0,1,0,0,0,0,1,-0.006469999,0.001608163,0.839996338,0.030000687,222.9729767,844.5946045,0.038970001,0.177522957,48.91999817,21.69000053,713340.0625,602483136,5.08854E+11,0
baltimore,4,md,20,74,5,885634,3,1960.855103,33.08364487,54.87594223,720.2749634,1152.620605,6647.102539,2121.644043,3485.073975,1040.384644,398.2457886,0,0,0,1,1,0,0,0,0.0079,0.001592353,0.840000153,0.029998779,212.9817505,803.2454834,0.046870001,0.17911531,49.75999832,21.71999931,645203.3125,518256640,4.16287E+11,0
baltimore,4,md,20,75,5,864100,3,1861.590088,29.97338295,53.58176041,730.1238403,1047.911133,6286.888184,1826.987671,3580.141113,879.7592773,390.8112488,1,0,0,0,0,1,0,0,0.020049997,0.001576841,0.840000153,0.030000687,206.3197021,910.7807007,0.066919997,0.180692151,50.59999847,21.75,829521.5,755512128,6.88106E+11,-2.704257488
baltimore,4,md,20,76,5,860974,3,1648.249512,23.22950554,53.42786026,670.868103,900.7240601,6198.561035,1779.263916,3735.536621,683.760498,401.2897034,0,1,0,0,0,0,1,0,0.00045,0.001561552,0.840000153,0.030000687,217.926178,908.6115723,0.067369998,0.182253703,51.43999863,21.78000069,825575,750126976,6.81574E+11,0
baltimore,4,md,20,77,5,827494,3,1726.05481,20.66480255,60.30255127,731.1231079,913.9643555,6405.36377,1843.759644,3813.925049,747.6791382,412.0875854,0,0,1,0,0,0,0,1,-0.006759997,0.001546457,0.840000153,0.029998779,234.3234253,938.9439087,0.06061,0.183800161,52.27999878,21.80999947,881615.6875,827787648,7.77246E+11,0
